"库名","表名","表名中文","表内序号","列名","列名中文","数据类型","是否允空","记录数","去重个数","空值个数","是否主键","外键关联表名","是否码值"
"LC00059999","BL_TOSIGN_RECORD","扩展使用用来将来扩展使用（存放各种待经办)
00=提示收票和背书转让回复
02=提示承兑回复
11=贴现回复
12=贴现赎回回复
17=保证回复
18=质押申请回复
19=质押解除回复
20=提示付款回复
21=逾期提示付款回复
22=追索待回复
23=同意清偿回复
25=央行卖票回复
30=出票保证回复
31=承兑保证回复
32=背书保证回复
33=拒付追索
34=非拒付追索


对于17、22、这类类型,银企平台新开发接口将会使用3X类型返回具体类型
","41","FORE_ENDORSE_TYPE","20111016 华腾接口","VARCHAR2","Y","165947","4","837","","","1"
"LC00059999","BL_TOSIGN_RECORD","扩展使用用来将来扩展使用（存放各种待经办)
00=提示收票和背书转让回复
02=提示承兑回复
11=贴现回复
12=贴现赎回回复
17=保证回复
18=质押申请回复
19=质押解除回复
20=提示付款回复
21=逾期提示付款回复
22=追索待回复
23=同意清偿回复
25=央行卖票回复
30=出票保证回复
31=承兑保证回复
32=背书保证回复
33=拒付追索
34=非拒付追索


对于17、22、这类类型,银企平台新开发接口将会使用3X类型返回具体类型
","42","BILL_STATUS","存放人行票据状态","VARCHAR2","Y","165947","14","330","","","1"
"LC00059999","BL_TOSIGN_RECORD","扩展使用用来将来扩展使用（存放各种待经办)
00=提示收票和背书转让回复
02=提示承兑回复
11=贴现回复
12=贴现赎回回复
17=保证回复
18=质押申请回复
19=质押解除回复
20=提示付款回复
21=逾期提示付款回复
22=追索待回复
23=同意清偿回复
25=央行卖票回复
30=出票保证回复
31=承兑保证回复
32=背书保证回复
33=拒付追索
34=非拒付追索


对于17、22、这类类型,银企平台新开发接口将会使用3X类型返回具体类型
","43","STATUS","待签收或者待回复：00 待签收
同意签收或者拒绝签收： 10经办，11提交，12、复核，12A允许发送银行，12B银行处理中，12C银行处理失败，12D银行处理成功；13 复核退回
20  处理完毕","VARCHAR2","Y","165947","9","0","","","1"
"LC00059999","BL_TOSIGN_RECORD","扩展使用用来将来扩展使用（存放各种待经办)
00=提示收票和背书转让回复
02=提示承兑回复
11=贴现回复
12=贴现赎回回复
17=保证回复
18=质押申请回复
19=质押解除回复
20=提示付款回复
21=逾期提示付款回复
22=追索待回复
23=同意清偿回复
25=央行卖票回复
30=出票保证回复
31=承兑保证回复
32=背书保证回复
33=拒付追索
34=非拒付追索


对于17、22、这类类型,银企平台新开发接口将会使用3X类型返回具体类型
","44","BILL_NM","签收后产生的票据库存内码对应票据内码","VARCHAR2","Y","165947","49264","116837","","",""
"LC00059999","BL_TOSIGN_RECORD","扩展使用用来将来扩展使用（存放各种待经办)
00=提示收票和背书转让回复
02=提示承兑回复
11=贴现回复
12=贴现赎回回复
17=保证回复
18=质押申请回复
19=质押解除回复
20=提示付款回复
21=逾期提示付款回复
22=追索待回复
23=同意清偿回复
25=央行卖票回复
30=出票保证回复
31=承兑保证回复
32=背书保证回复
33=拒付追索
34=非拒付追索


对于17、22、这类类型,银企平台新开发接口将会使用3X类型返回具体类型
","45","CURCD","币种编号","CHAR","Y","165947","1","330","","",""
"LC00059999","BL_TOSIGN_RECORD","扩展使用用来将来扩展使用（存放各种待经办)
00=提示收票和背书转让回复
02=提示承兑回复
11=贴现回复
12=贴现赎回回复
17=保证回复
18=质押申请回复
19=质押解除回复
20=提示付款回复
21=逾期提示付款回复
22=追索待回复
23=同意清偿回复
25=央行卖票回复
30=出票保证回复
31=承兑保证回复
32=背书保证回复
33=拒付追索
34=非拒付追索


对于17、22、这类类型,银企平台新开发接口将会使用3X类型返回具体类型
","46","TRANS_COMMENTS","存放签收拒签意见等交易附言","VARCHAR2","Y","165947","0","165947","","",""
"LC00059999","BL_TOSIGN_RECORD","扩展使用用来将来扩展使用（存放各种待经办)
00=提示收票和背书转让回复
02=提示承兑回复
11=贴现回复
12=贴现赎回回复
17=保证回复
18=质押申请回复
19=质押解除回复
20=提示付款回复
21=逾期提示付款回复
22=追索待回复
23=同意清偿回复
25=央行卖票回复
30=出票保证回复
31=承兑保证回复
32=背书保证回复
33=拒付追索
34=非拒付追索


对于17、22、这类类型,银企平台新开发接口将会使用3X类型返回具体类型
","47","BANK_STATUS","返回银行或者人行的票据状态，是明细的上面票据状态是业务系统的银行状态","VARCHAR2","Y","165947","0","165947","","","1"
"LC00059999","BL_TOSIGN_RECORD","扩展使用用来将来扩展使用（存放各种待经办)
00=提示收票和背书转让回复
02=提示承兑回复
11=贴现回复
12=贴现赎回回复
17=保证回复
18=质押申请回复
19=质押解除回复
20=提示付款回复
21=逾期提示付款回复
22=追索待回复
23=同意清偿回复
25=央行卖票回复
30=出票保证回复
31=承兑保证回复
32=背书保证回复
33=拒付追索
34=非拒付追索


对于17、22、这类类型,银企平台新开发接口将会使用3X类型返回具体类型
","48","BANK_BACK_INFO","","VARCHAR2","Y","165947","50","846","","",""
"LC00059999","BL_TOSIGN_RECORD","扩展使用用来将来扩展使用（存放各种待经办)
00=提示收票和背书转让回复
02=提示承兑回复
11=贴现回复
12=贴现赎回回复
17=保证回复
18=质押申请回复
19=质押解除回复
20=提示付款回复
21=逾期提示付款回复
22=追索待回复
23=同意清偿回复
25=央行卖票回复
30=出票保证回复
31=承兑保证回复
32=背书保证回复
33=拒付追索
34=非拒付追索


对于17、22、这类类型,银企平台新开发接口将会使用3X类型返回具体类型
","49","CLEAR_TYPE","","VARCHAR2","Y","165947","2","115873","","","1"
"LC00059999","BL_TOSIGN_RECORD","扩展使用用来将来扩展使用（存放各种待经办)
00=提示收票和背书转让回复
02=提示承兑回复
11=贴现回复
12=贴现赎回回复
17=保证回复
18=质押申请回复
19=质押解除回复
20=提示付款回复
21=逾期提示付款回复
22=追索待回复
23=同意清偿回复
25=央行卖票回复
30=出票保证回复
31=承兑保证回复
32=背书保证回复
33=拒付追索
34=非拒付追索


对于17、22、这类类型,银企平台新开发接口将会使用3X类型返回具体类型
","50","TRANSFER_FLAG","可转让标记","VARCHAR2","Y","165947","2","41878","","","1"
"LC00059999","BL_TOSIGN_RECORD","扩展使用用来将来扩展使用（存放各种待经办)
00=提示收票和背书转让回复
02=提示承兑回复
11=贴现回复
12=贴现赎回回复
17=保证回复
18=质押申请回复
19=质押解除回复
20=提示付款回复
21=逾期提示付款回复
22=追索待回复
23=同意清偿回复
25=央行卖票回复
30=出票保证回复
31=承兑保证回复
32=背书保证回复
33=拒付追索
34=非拒付追索


对于17、22、这类类型,银企平台新开发接口将会使用3X类型返回具体类型
","51","DISC_FLAG","可贴现标记","VARCHAR2","Y","165947","2","41878","","","1"
"LC00059999","BL_TOSIGN_RECORD","扩展使用用来将来扩展使用（存放各种待经办)
00=提示收票和背书转让回复
02=提示承兑回复
11=贴现回复
12=贴现赎回回复
17=保证回复
18=质押申请回复
19=质押解除回复
20=提示付款回复
21=逾期提示付款回复
22=追索待回复
23=同意清偿回复
25=央行卖票回复
30=出票保证回复
31=承兑保证回复
32=背书保证回复
33=拒付追索
34=非拒付追索


对于17、22、这类类型,银企平台新开发接口将会使用3X类型返回具体类型
","52","DISC_TYPE","00-出票
01-承兑
02-提示收票
03-背书
04-贴现
05-回购式贴现赎回
06-转贴现
07-回购式转贴现赎回
08-再贴现
09-回购式再贴现赎回
10-央行卖票
11-保证
12-质押
13-质押解除
14-提示付款
15-逾期提示付款
16-追索
17-同意清偿
CR-回复
CA-撤销
OT-其他","VARCHAR2","Y","165947","9","837","","","1"
"LC00059999","BL_TOSIGN_RECORD","扩展使用用来将来扩展使用（存放各种待经办)
00=提示收票和背书转让回复
02=提示承兑回复
11=贴现回复
12=贴现赎回回复
17=保证回复
18=质押申请回复
19=质押解除回复
20=提示付款回复
21=逾期提示付款回复
22=追索待回复
23=同意清偿回复
25=央行卖票回复
30=出票保证回复
31=承兑保证回复
32=背书保证回复
33=拒付追索
34=非拒付追索


对于17、22、这类类型,银企平台新开发接口将会使用3X类型返回具体类型
","53","DISC_RATE","贴现利率","NUMBER","Y","165947","104","0","","",""
"LC00059999","BL_TOSIGN_RECORD","扩展使用用来将来扩展使用（存放各种待经办)
00=提示收票和背书转让回复
02=提示承兑回复
11=贴现回复
12=贴现赎回回复
17=保证回复
18=质押申请回复
19=质押解除回复
20=提示付款回复
21=逾期提示付款回复
22=追索待回复
23=同意清偿回复
25=央行卖票回复
30=出票保证回复
31=承兑保证回复
32=背书保证回复
33=拒付追索
34=非拒付追索


对于17、22、这类类型,银企平台新开发接口将会使用3X类型返回具体类型
","54","DISC_DATE","贴现日期","VARCHAR2","Y","165947","1939","114793","","",""
"LC00059999","BL_TOSIGN_RECORD","扩展使用用来将来扩展使用（存放各种待经办)
00=提示收票和背书转让回复
02=提示承兑回复
11=贴现回复
12=贴现赎回回复
17=保证回复
18=质押申请回复
19=质押解除回复
20=提示付款回复
21=逾期提示付款回复
22=追索待回复
23=同意清偿回复
25=央行卖票回复
30=出票保证回复
31=承兑保证回复
32=背书保证回复
33=拒付追索
34=非拒付追索


对于17、22、这类类型,银企平台新开发接口将会使用3X类型返回具体类型
","55","DISC_PAY_AMT","","NUMBER","Y","165947","7199","5","","",""
"LC00059999","BL_TOSIGN_RECORD","扩展使用用来将来扩展使用（存放各种待经办)
00=提示收票和背书转让回复
02=提示承兑回复
11=贴现回复
12=贴现赎回回复
17=保证回复
18=质押申请回复
19=质押解除回复
20=提示付款回复
21=逾期提示付款回复
22=追索待回复
23=同意清偿回复
25=央行卖票回复
30=出票保证回复
31=承兑保证回复
32=背书保证回复
33=拒付追索
34=非拒付追索


对于17、22、这类类型,银企平台新开发接口将会使用3X类型返回具体类型
","56","REBUY_START_DATE","","VARCHAR2","Y","165947","0","165947","","",""
"LC00059999","BL_TOSIGN_RECORD","扩展使用用来将来扩展使用（存放各种待经办)
00=提示收票和背书转让回复
02=提示承兑回复
11=贴现回复
12=贴现赎回回复
17=保证回复
18=质押申请回复
19=质押解除回复
20=提示付款回复
21=逾期提示付款回复
22=追索待回复
23=同意清偿回复
25=央行卖票回复
30=出票保证回复
31=承兑保证回复
32=背书保证回复
33=拒付追索
34=非拒付追索


对于17、22、这类类型,银企平台新开发接口将会使用3X类型返回具体类型
","57","REBUY_STOP_DATE","","VARCHAR2","Y","165947","0","165947","","",""
"LC00059999","BL_TOSIGN_RECORD","扩展使用用来将来扩展使用（存放各种待经办)
00=提示收票和背书转让回复
02=提示承兑回复
11=贴现回复
12=贴现赎回回复
17=保证回复
18=质押申请回复
19=质押解除回复
20=提示付款回复
21=逾期提示付款回复
22=追索待回复
23=同意清偿回复
25=央行卖票回复
30=出票保证回复
31=承兑保证回复
32=背书保证回复
33=拒付追索
34=非拒付追索


对于17、22、这类类型,银企平台新开发接口将会使用3X类型返回具体类型
","58","REBUY_RATE","","NUMBER","Y","165947","2","837","","",""
"LC00059999","BL_TOSIGN_RECORD","扩展使用用来将来扩展使用（存放各种待经办)
00=提示收票和背书转让回复
02=提示承兑回复
11=贴现回复
12=贴现赎回回复
17=保证回复
18=质押申请回复
19=质押解除回复
20=提示付款回复
21=逾期提示付款回复
22=追索待回复
23=同意清偿回复
25=央行卖票回复
30=出票保证回复
31=承兑保证回复
32=背书保证回复
33=拒付追索
34=非拒付追索


对于17、22、这类类型,银企平台新开发接口将会使用3X类型返回具体类型
","59","REBUY_PAY_AMT","","NUMBER","Y","165947","1","7456","","",""
"LC00059999","BL_TOSIGN_RECORD","扩展使用用来将来扩展使用（存放各种待经办)
00=提示收票和背书转让回复
02=提示承兑回复
11=贴现回复
12=贴现赎回回复
17=保证回复
18=质押申请回复
19=质押解除回复
20=提示付款回复
21=逾期提示付款回复
22=追索待回复
23=同意清偿回复
25=央行卖票回复
30=出票保证回复
31=承兑保证回复
32=背书保证回复
33=拒付追索
34=非拒付追索


对于17、22、这类类型,银企平台新开发接口将会使用3X类型返回具体类型
","60","CONTRACT_CODE","","VARCHAR2","Y","165947","1946","158823","","",""
"LC00059999","BL_TOSIGN_RECORD","扩展使用用来将来扩展使用（存放各种待经办)
00=提示收票和背书转让回复
02=提示承兑回复
11=贴现回复
12=贴现赎回回复
17=保证回复
18=质押申请回复
19=质押解除回复
20=提示付款回复
21=逾期提示付款回复
22=追索待回复
23=同意清偿回复
25=央行卖票回复
30=出票保证回复
31=承兑保证回复
32=背书保证回复
33=拒付追索
34=非拒付追索


对于17、22、这类类型,银企平台新开发接口将会使用3X类型返回具体类型
","61","PAY_ACC","主要用于转入贴现时签收付款账户","VARCHAR2","Y","165947","0","165947","","",""
"LC00059999","BL_TOSIGN_RECORD","扩展使用用来将来扩展使用（存放各种待经办)
00=提示收票和背书转让回复
02=提示承兑回复
11=贴现回复
12=贴现赎回回复
17=保证回复
18=质押申请回复
19=质押解除回复
20=提示付款回复
21=逾期提示付款回复
22=追索待回复
23=同意清偿回复
25=央行卖票回复
30=出票保证回复
31=承兑保证回复
32=背书保证回复
33=拒付追索
34=非拒付追索


对于17、22、这类类型,银企平台新开发接口将会使用3X类型返回具体类型
","62","REFUSE_CODE","A.17拒付代码(EDRFSCOD)
　  DC00：与自己有直接债权债务关系的持票人未履行约定义务  　
　  DC01：持票人以欺诈、偷盗或者胁迫等手段取得票据  　
　  DC02：持票人明知有欺诈、偷盗或者胁迫等情形，出于恶意取得票据  　
　  DC03：持票人明知债务人与出票人或者持票人的前手之间存在抗辩事由而取得票据  　
　  DC04：持票人因重大过失取得不符合《票据法》规定的票据  　
　  DC05：超过提示付款期  　
　  DC06：被法院冻结或收到法院止付通知书  　
　  DC07：票据未到期  　
　  DC08：商业承兑汇票承兑人账户余额不足  　
　DC09：其他（必须注明）
","VARCHAR2","Y","165947","3","165802","","","1"
